timestamp,active_power,reactive_power,current_r,current_s,current_t,voltage_rs,voltage_st,voltage_tr
2023-10-01 02:38:00+00:00,-40761.00572916667,-12606.802799479166,102.37846528666667,90.6701202,79.86934867333333,234975.73541666666,235751.38125,234966.51770833333
2023-10-01 02:39:00+00:00,-41848.70078125,-12294.8888671875,104.70563966,90.6701202,81.70837252000001,234948.89375,235738.503125,234978.69375
2023-10-01 02:40:00+00:00,-42936.395833333336,-11982.974934895834,107.03281403333334,90.6701202,83.54739636666667,234922.05208333334,235725.625,234990.86979166666
2023-10-01 02:41:00+00:00,-44024.09088541666,-11671.061002604167,109.35998840666667,90.6701202,85.38642021333334,234895.21041666667,235712.746875,235003.04583333334
2023-10-01 02:42:00+00:00,-45111.7859375,-11359.147070312501,111.68716278,90.6701202,87.22544406,234868.36875,235699.86875,235015.221875
2023-10-01 02:43:00+00:00,-46199.48098958333,-11047.233138020834,114.01433715333334,90.6701202,89.06446790666666,234841.52708333332,235686.990625,235027.39791666667
2023-10-01 02:44:00+00:00,-47287.176041666666,-10735.319205729167,116.34151152666666,90.6701202,90.90349175333334,234814.68541666667,235674.1125,235039.57395833332
2023-10-01 02:45:00+00:00,-48374.87109375,-10423.4052734375,118.6686859,90.6701202,92.7425156,234787.84375,235661.234375,235051.75
2023-10-01 02:46:00+00:00,-46523.630859375,-10943.152604166668,114.93331170666667,89.29299058666666,95.05440118,234797.29895833333,235661.234375,235133.290625
2023-10-01 02:47:00+00:00,-44672.390625,-11462.899934895833,111.19793751333333,87.91586097333334,97.36628676000001,234806.75416666668,235661.234375,235214.83125
2023-10-01 02:48:00+00:00,-42821.150390625,-11982.647265625,107.46256332,86.53873136,99.67817234,234816.209375,235661.234375,235296.371875
2023-10-01 02:49:00+00:00,-40969.91015625,-12502.394596354166,103.72718912666667,85.16160174666666,101.99005792,234825.66458333333,235661.234375,235377.9125
2023-10-01 02:50:00+00:00,-39118.669921875,-13022.141927083334,99.99181493333333,83.78447213333334,104.30194350000001,234835.11979166666,235661.234375,235459.453125
2023-10-01 02:51:00+00:00,-37267.4296875,-13541.889257812501,96.25644074,82.40734252,106.61382908,234844.575,235661.234375,235540.99375
2023-10-01 02:52:00+00:00,-35416.189453125,-14061.636588541667,92.52106654666667,81.03021290666666,108.92571466000001,234854.03020833334,235661.234375,235622.534375
2023-10-01 02:53:00+00:00,-33564.94921875,-14581.383919270833,88.78569235333333,79.65308329333334,111.23760024,234863.48541666666,235661.234375,235704.075
2023-10-01 02:54:00+00:00,-31713.708984375,-15101.13125,85.05031815999999,78.27595368,113.54948582,234872.940625,235661.234375,235785.615625
2023-10-01 02:55:00+00:00,-29862.46875,-15620.878580729168,81.31494396666666,76.89882406666666,115.8613714,234882.39583333334,235661.234375,235867.15625
2023-10-01 02:56:00+00:00,-28011.228515625,-16140.625911458334,77.57956977333333,75.52169445333334,118.17325698,234891.85104166667,235661.234375,235948.696875
2023-10-01 02:57:00+00:00,-26159.98828125,-16660.373242187503,73.84419557999999,74.14456484,120.48514256,234901.30625,235661.234375,236030.2375
2023-10-01 02:58:00+00:00,-24308.748046875,-17180.12057291667,70.10882138666666,72.76743522666666,122.79702814000001,234910.76145833332,235661.234375,236111.778125
